Label,Brand,Name,Price,Rank,Ingredients,Dry,Normal,Oily,Sensitive,Review_Title,Review_Text,Verified_Buyer,Review_Upvotes,Review_Downvotes,Product,Skin Type
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,It does help smooth the skin!!!,"I love using this alternatively with the daily microfoliant.I have noticed brighter skin. I recommend using the daily resurfacer pads too like 2X a week, more toned skin if you have combo skin type.",No,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Helloooooooooooo smooth skin,My skin is so soft after using this product that I just want to constantly touch my skin. It's so gentle that I'm able to use it daily and the anti aging properties help my skin look just glowing!,Yes,2.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,One of my favorites!,Absolutely love this product. I use it almost daily and love how it leaves my skin.,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,I will be adding this product to my skin regimen.,"Everything about this scrub is GREAT! No unpleasant smell, doesn't fall off my face so that a bit is wasted, and you only need a small amount for it to be effective.",Yes,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Burnt my skin,This product burnt my face. It started off tingling as soon as I applied it to my my face and I thought that was what it was suppose to do. Then I took it off because it tingle to and my skin was burnt.,Yes,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Leaves my skin feeling clean and smooth,"I was recommended this product in an Ulta store, and I've been purchasing it ever since. I've always loved exfoliators, but this one is top notch. My skin feels amazing after and it is not harsh at all.",No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,WOW! This is the stuff.,"I'm never sure about any product that reads ""daily"" on the label. But this product is super effective, while gentle enough to use every day. It leaves my skin even and moist, prepped for my toner and moisturizer. Highly recommend!",Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Most definitely would buy again.,It feels great. Its refreshing and really works.,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,I will used daily superfoliant every morning,In the morning I sprinkle some daily superfoliant on my facial cloth I use everyday. I can imagine all the dead cells being washed away.,Yes,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Love it!,Gives my skin that extra level of clean,Yes,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Love it,"I use the superfoliant almost every night. I love it, as it makes my skin feel very clean. A little goes a long way, and it foams up quite a bit. I'm not crazy about the smell, but I got used to it and it's not that noticable anymore. I am on my 4th bottle and will continue to repurchase.",Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,It gives me pimples,"I am caucasian, with combination skin (oily t-zone) I switched from Daily microfoliant to Daily superfoliant. Well, I used both (not simultaniously of course) almost every day and I did not notice any difference between the two, but Daily superfoliant gave my skin pimples. I started to use it twice a week, however now I do not see any results since it is not a routine anymore. Gentle skin exfoliant works much better twice a week and there is no need in Daily superfoliant. Both powered exfoliants however even the skin, make it look healthier if used every day. I also have pigmentation after pregnancy, but they did not improve it.",No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,So far so good.,Have only used it every other day.,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Glowing and smooth skinn,I use this exfoliant every other day and it does wonders for my skin. I notice my skin less oily. My skin absorbs product better when I exfoliate. Also it has a glow. I'm a budget friendly shopper so I'm not into brands like that but this one was definitely worth the price.,No,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,I would buy this product again and again.,Hands down the best exfoliator in the market.,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Love this!,I cannot believe how this has changed my skin! This product has improved the texture and smoothness of my skin. I use this product daily and the appearance of fine lines and wrinkles have diminished. I feel as if this prepares my skin for my other facial products. I have spread the news... Love it!,Yes,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,I LOVE this product!!,"I have really dry, flaky skin in certain areas of my face and this works better than anything to have my face feeling smooth! I highly recommend this product!",Yes,1.0,1.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Great for milia,I use this every evening. I suffer from mila and this has greatly reduced it especially on my forehead and my cheekbones. Makes my skin smooth and soft.,No,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,I can't be without this product,"I loved the microfoliant, but the superfoliant is the next level of clean and smoothing. The regular sized bottle lasts a long time, too, so I feel I am getting my money's worth. My skin is glowing afterwards and feels so clean and soft. I highly recommended. I live in the South Eastern US outside of the capitol city, so the sun rays are pretty direct and there's a higher amount of pollution around here, so a must have for me.",No,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Perfect Everyday Exfoliator,"I personally like to exfoliate everyday, my skin is happier when I do. This is perfect for everyday use, not too invasive but does the job and leaves my skin feeling fresh!",Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Improves Skin,"Whenever I have gone for a facial, since using this product, I am told, ""actually, your skin is really not bad at all"". Prior to, I was told my skin was ""dry"", ""flaky"" or I ""need to exfoliate more often"". I love most of Dermalogica's products and this is one of my favourites. I even have my brother in law using it! If you met my brother in law, you would understand how that's a miracle.",No,1.0,1.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Love this product,This is the best exfoliant I've ever used. My skin is smooth and feels clean. Wish I'd discovered years ago.,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Hooked,I used to use the daily microfoliant but since I have aging skin I decided to try the superfoliant. I was amazed that I felt a difference in texture of my skin almost immediately. I did experience a little or irritation so I cut back my use to give my skin time to acclimate. So happy I decided to try this product.,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,"Smells bad, works great!","I use this every night after I remove my makeup to exfoliate and remove all the gunk that builds up during the day. I have hormonal acne and the breakouts have really decreased and pimples come to a head and heal a lot faster. It does dry out your skin so I always put a face oil on after this before I go to bed. It does smell kind of bad but you get used to it. I have definitely noticed a difference in my skin and breakouts, and am so glad I tried it!",Yes,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Love it,Been using this for only a week and I see a huge difference in my skin. It's done a great job getting rid of my pimples and it feels much cleaner now,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Great product,I love this even more than microfoliant! My skin feels so clean and clear when using this. The only thing is it is MESSY so I only recommend using it in the shower but that's me. Since it's black it's not exactly the easiest to use but when I wash my face not in the shower than I use microfoliant.,No,3.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,YESSS!!!,"I received this as a free sample and I'll definitelt be purchasing the full size product. I love that it comes in powder form and is mixed with water to make a paste. I could feel blackheads on my nose so I decided to give this a try instead of my usual go-to product, and it worked wonders after just one use. My nose is so smooth now, as well as the rest of my face.",No,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Magic!,This product is amazing! Leaves my skin fresh and soft. A must have!,No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Great for oily yet sensitive skin! Really worthy!,"Powerful exfoliant without the side effects of standard ones. Left your skin fresh, clean and ready to go! My skin is oily yet sensitive so it is tricky to find a suited product and I would say this one is one of them!",No,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,love it,leaves my skin feeling so soft and clean,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,great,I use this every other night.. it works gently and I have smooth face in the morning.,No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Favorite dermalogica product!!,This stuff is amazing!! I was hesitant at first because it's on the pricier side but once I tried the sample I fell in love and now I've repurchased it multiple times. Leaves your skin sooo smooth and un clogs pores/gets rid of blackheads. My skin is on the dryer/sensitive side and I never had a problem with it irritating my skin!,No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Excellent Product,"I have been using this product for a little over a year now, and although I have never had terrible acne I suffered from blackhead on my nose. This product has minimized the overall size and appearance of blackheads. I used to use the Daily Microfoliant, however made the switch the the superfoliant and have been amazed.",No,2.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,I love this cleaner,This fine powder turns into a foamy soap when you mixed it with water and deep cleans my pores and leave my skin feeling super soft. I use it every day for a deep clean. It actually remove the dirt in my nose pores so I don't need to use the straps anymore.,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,My Sensitive Skin Can Use This,I have pretty sensitive skin and this really doesn't bother me. You definitely have to play with it for a bit to get the right consistency which can be frustrating. I only use every couple of days. I let it sit for a bit and use my Spin Brush to deepen it into my pores. I can tell a difference in my skin.,No,0.0,1.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,I Love This Product!,"This is a great product. Worth the $$, as a little goes a long way. Pair this with the apple peel from juice beauty 2 x a week and your skin feels and looks amazing!!",Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Great product!,"I have heard about dermalogica years ago from a friend who swore by it, but she didn't have acne like me. I just was too cheap and my skin wasn't like it is now, and drug store brands worked just fine for me. But now that I'm in my 30's, I have adult acne and hormonal acne, texturized skin and large pores and I had been using proactive for a while but that never did anything so I decided to just go ahead and try it and I'm so glad I did! I've changed my whole skin care routine, using oils, hylaraunic acid, and adding dermalogica superfoliant and cleanser to my routines and I think it makes a huge difference. I have oily skin and my skin is not as oily as it used to be.",Yes,2.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,I would buy this product again and again,This superfoliant leaves my skin feeling so clean and smooth!,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Not worth the price,"Honestly, I don't see a difference in my skin at all. If anything, it made my skin worse. This was recommended by the Ulta Esthetician and I think they only try to sell you dermalogica products to get commission or something. This product is way overpriced and the results seem to be only temporary. It is very irritating and the esthetician said it would help with my acne and uneven texture but it doesn't remove blackheads or whiteheads. Yeah, it leaves my skin smooth and clean looking but only right after I use it. By the next day my skin looks just as before. Maybe for my skin type, the daily microfoliant would of been a better fit because of the salicylic acid in it but I am nursing and my doctor said to stay away from that ingredient :/",No,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Love it,It was recommended to me for my normal to oily skin. I really enjoy it!,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Best exfoliant!,"It's rare that I will buy a product over and over again, especially at this price, but I love it so much. I use just a bit every other day and it improves the texture of my skin so much. Most importantly, it makes all of the other products work even better. Everything glides on my skin and looks better and stays longer. A great investment product.",Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Can't get enough of this product!,This exfoliator cleans my skin so well that my face feel s like a baby's face every single time I use it. The ingredients are magical and make my skin feel so fresh and new!,Yes,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,will take your skin off,"I used it once, it was part of a sample bag. I looked afterwards as if I was seriously sunburned, my skin needed 3 days to look normal again, and then it still had rough patches. Do not use this unless you have week to recover, are not planning on going to any dates any time soon, or like that sun burned look.",No,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Love it,"A soft and gentle scrub, definitely worth the cost.",Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,My Favorite Product,"This product has honestly worked wonders for me. The charcoal helps with my acne prone skin by pulling out he bacteria, while the exfoliant beads provide the more physical exfoliation that isn't abrasive. I use this once a day, and my face doesnt ever feel stripped or dried out like most exfoliaters with the ""beads"" do. My favorite product.",No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,would buy again,Leaves your skin clean,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Liked it a lot,Great deep cleanse and exfoliation,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Love it!,"I use this every night after washing my face with the Special Cleansing Gel. My skin has never been softer! I am prone to getting black heads and small pimples, but also have sensitive skin. I love that I can use this everyday and it doesn't irritate my skin like other exfoliants. My blackheads and bumps have not disappeared, but I have seen major improvement since I started using this!",Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Love at first wash!,"I am not one to spend a ton of money on my face, this changed my mind. I received a small sample of this product and loved how it mad my skin look and feel. Went out and bought it immediately.",Yes,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,I iove this product,I have rosacea and very sensitive skin so I have to be careful of products that are too harsh. This is very gentle and leaves your face feeling refreshed.,Yes,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,I seem to have a reaction to this product,I seem to have a sensitivity to the product makes my skin red and blotchy,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Love it!,"At 51 I still have breakouts and I have sensitive sun damaged skin and some texture and age discoloration. Many products have done nothing for any of this, but this one is fantastic! Has improved all of these issues especially texture and tone. On my 3rd bottle. Expensive but well worth it.",No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,This has really changed my skin,I use this product everynight before bed. It makes me skin feel so incredibly soft and smooth. I at times get nasty breakouts and this has helped reduce the size and redness. I don't like that it's messy and leaves some gray residue on my nails but this stuff works and I will keep using it.,Yes,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Great for milia.,I use one a day in the evening before cleansing. I suffer from milia especially around my eyes. This really helps control it.,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,"From powder, to paste","I went into ULTA with the issue of having random breakouts during the time leading up to my period. The manager gave me this daily superfoliant, described how to use it, and sent me on my way. It smells bad, but most ""natural"" products I've used don't have those harsh fragrances in them. A little goes a LONG way with this product. I bought the small 0.45 oz to test it out, and it has lasted for quite a while. My only complaint is, if you get a little in your hairline, it hardens your hair and makes you feel like you haven't taken a shower! But, it has dramatically cleared my skin and I'm in love!",No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Love it!,I tried this a few months ago. Use it in addition to the daily microfoliant scrub. Definitely cleans up oily skin. Nice to use when you are on the run (which is the story of my life :)) and do not have 15 minutes for a mask. Just ordered a second bottle.,No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Daily Superfoliant,"I haven't used this for very long but so far I have noticed that it does make my face squeaky clean and there seems to be a reduction in acne breakouts,which is great. However, I can't use this everyday as it leaves my skin feeling dry if used 2 days in a row, and I absolutely HATE the smell. I can't describe it,but I find the smell very unpleasant. So overall, it is a good product,it does lovely things for the skin,but I think once I've used it up I'll be switching back to the daily microfoliant which I feel is much more gentle for my skin (and smells much nicer)",No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Gentle daily exfoliant,I received a sample of this and tried it for the first time. This exfoliating cleanser is gentle enough to use on a daily basis. I like that it doesn't foam up too much but does a good job cleaning. However it has a quiet distinct scent (maybe charcoal?) that kinda threw me off. It's an ok product.,No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,I will always keep this as my daily!,I use this morning and evening! leaves skin smooth clean and improves texture and balance of oily t zone,Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,In love!!,"My days are generally very busy, which always made me think that I do not have much time for skin care routine. But I decided to try and start a daily care routine to take care of my skin. So, I included this exfoliant in my routine using it during the bath. First I use the Dermalogica cleansing gel and then the exfoliant. It is really practical. I used it during 3 months before write this review, for make sure about the difference, and here I am, because I really need to say to everyone who are thinking about buy this product that it really worth. My skin really improved. And the best part is that this product is super gentle with your skin, I feel my skin very soft after the use. I received this product complimentary for test purposes and I'll definitely buy more.",No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,In love!!!!,"My days are generally very busy, which always made me think that I do not have much time for skin care routine. But I decided to try and start a daily care routine to take care of my skin. So, I included this exfoliant in my routine using it during the bath. First I use the Dermalogica cleansing gel and then the exfoliant. It is really practical. I used it during 3 months before write this review, for make sure about the difference, and here I am, because I really need to say to everyone who are thinking about buy this product that it really worth. My skin really improved. And the best part is that this product is super gentle with your skin, I feel my skin very soft after the use. I received this product complimentary for test purposes and I'll definitely buy more.",No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,Love it!!,It leaves my skin glowing....not scratched and irritated like drug store brands of scrubs.,Yes,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,New favorite,"I bought this after a recommendation from the esthetician (sorry if spelled wrong) at ulta. I usually just buy drug store products but am trying to start getting better quality products for my skin. I bought the smaller bottle because i wanted to try it out before spending so much for the full size bottle. I just used it for the first time and im in love! My face had never been so smooth. I did quickly realize a difference between this and what i normally use. First of all i am used to scrubbing kind of hard when i exfoliate so thats how i started off with this product but i quickly realized i needed to be gentle when i started to feel a bit of a burning sensation. I let up on how much pressure i was applying and continued to exfoliate very gently...no more burning. I expected that since i had to be so much gentler to avoid burning, that it would not exfoliate as well...i was wrong. This made my face feel a thousand times smoother than anything I've used before. I did find it to be a little drying so i applied a moisturizer right after rinsing and drying my face. My tips to anyone using this product is to be super gentle, you dont need to put a lot of pressure to get deep exfoliation with this product...i massaged it onto my face very lightly as if i were applying moisturizer...it works well and burning can be caused by ""scrubbing"" too hard. And i recommend moisturizing right after. I think its a fantastic product and have already recommended it to my sister and sister in law. I will definitely be buying this from now on.",No,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,"great, gentle exfoliant! use it daily with great results!","use daily to help balance skin from the effects of aging - LOVE, LOVE, LOVE!",Yes,0.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,WHAT HAS BEEN MISSING IN MY SKINCARE,"When I first used this product, I almost cried. I have very acne prone skin, dry, scarring - everything. I use this and I had never felt my skin like how it was; it was so smooth and soft. I never thought my skin would ever feel like that. I love this and it's fun to use. Thank you so much for this product. It's made me love me.",No,2.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
Moisturizer,Dermalogica,#GLITTERMASK GRAVITYMUD™ Firming Treatment,38.0,4.4,No Info,1.0,1.0,1.0,1.0,The BEST! Will purchase again!,"It is the BEST exfoliant ever! I'm not really into exfoliants because I'm scared that it might have a bad effect on me- but this is just PERFECT! My skin felt really really soft and smooth after, it feels clean but not drying, it has a really fresh scent and I didn't have any bad reactions whatsoever. I use it at least twice a week and my face has never been clearer. I use it after I shower and before hitting the hay. I'll definitely purchase more once I run out of it.",No,1.0,0.0,Daily Superfoliant,"Dry, Normal, Oily, Sensitive"
